ArraySize	BinarySumTime	BinarySumTotal	ParallelSumTime	ParallelSumTotal	FastSumTime	FastSumTotal	BinParDiff	BinFastDiff	ParFastDiff
9700000	0.032586	2.42479e+007	0.024566	2.42479e+007	0.010027	2.42479e+007	3.35276e-008	3.35276e-008	0
9800000	0.030585	2.44909e+007	0.024064	2.44909e+007	0.007019	2.44909e+007	8.56817e-008	8.56817e-008	0
9900000	0.030078	2.47523e+007	0.023065	2.47523e+007	0.008021	2.47523e+007	-2.83122e-007	-2.75671e-007	7.45058e-009
10000000	0.030629	2.50042e+007	0.021056	2.50042e+007	0.008021	2.50042e+007	2.75671e-007	2.83122e-007	7.45058e-009
ArraySize	BinarySumTime	BinarySumTotal	ParallelSumTime	ParallelSumTotal	FastSumTime	FastSumTotal	BinParDiff	BinFastDiff	ParFastDiff
1000000	0.006515	2.50068e+006	0.002007	2.50068e+006	0.002019	2.50068e+006	7.45058e-009	7.45058e-009	0
1100000	0.007982	2.75258e+006	0.003009	2.75258e+006	0.001002	2.75258e+006	6.51926e-009	6.98492e-009	4.65661e-010
1200000	0.00702	3.00061e+006	0.003007	3.00061e+006	0.002034	3.00061e+006	-5.58794e-009	-6.0536e-009	-4.65661e-010
1300000	0.009004	3.25046e+006	0.003009	3.25046e+006	0.001013	3.25046e+006	-2.32831e-008	-2.32831e-008	0
1400000	0.008992	3.49955e+006	0.004011	3.49955e+006	0.002005	3.49955e+006	-3.25963e-009	-2.79397e-009	4.65661e-010
1500000	0.009786	3.74948e+006	0.003008	3.74948e+006	0.001003	3.74948e+006	7.91624e-009	8.3819e-009	4.65661e-010
1600000	0.008992	3.99618e+006	0.004011	3.99618e+006	0.001003	3.99618e+006	1.67638e-008	1.58325e-008	-9.31323e-010
1700000	0.009904	4.24784e+006	0.002506	4.24784e+006	0.002007	4.24784e+006	6.51926e-009	6.51926e-009	0
1800000	0.008994	4.50012e+006	0.004011	4.50012e+006	0.002005	4.50012e+006	-1.39698e-008	-1.21072e-008	1.86265e-009
1900000	0.010527	4.75284e+006	0.004009	4.75284e+006	0.002006	4.75284e+006	1.86265e-009	1.86265e-009	0
2000000	0.011029	4.99743e+006	0.005013	4.99743e+006	0.002007	4.99743e+006	2.42144e-008	2.42144e-008	0
2100000	0.009023	5.25167e+006	0.004012	5.25167e+006	0.002005	5.25167e+006	5.30854e-008	5.21541e-008	-9.31323e-010
2200000	0.008994	5.50417e+006	0.006016	5.50417e+006	0.002006	5.50417e+006	-7.45058e-009	-7.45058e-009	0
2300000	0.011001	5.7489e+006	0.006048	5.7489e+006	0.001973	5.7489e+006	-1.11759e-008	-1.21072e-008	-9.31323e-010
2400000	0.010039	6.00257e+006	0.006016	6.00257e+006	0.003008	6.00257e+006	-7.45058e-009	-7.45058e-009	0
2500000	0.011001	6.25406e+006	0.006016	6.25406e+006	0.002541	6.25406e+006	-3.07336e-008	-3.07336e-008	0
2600000	0.012032	6.50244e+006	0.007023	6.50244e+006	0.002001	6.50244e+006	-2.6077e-008	-2.6077e-008	0
2700000	0.013034	6.7507e+006	0.007053	6.7507e+006	0.002999	6.7507e+006	3.07336e-008	3.07336e-008	0
2800000	0.012034	7.0031e+006	0.008049	7.0031e+006	0.001977	7.0031e+006	5.30854e-008	5.21541e-008	-9.31323e-010
2900000	0.012	7.25376e+006	0.00652	7.25376e+006	0.003033	7.25376e+006	2.14204e-008	2.14204e-008	0
3000000	0.012001	7.4971e+006	0.008021	7.4971e+006	0.003009	7.4971e+006	-2.8871e-008	-2.79397e-008	9.31323e-010
3100000	0.013033	7.74885e+006	0.008023	7.74885e+006	0.003038	7.74885e+006	5.30854e-008	5.30854e-008	0
3200000	0.013001	7.99905e+006	0.009038	7.99905e+006	0.003012	7.99905e+006	0	0	0
3300000	0.01401	8.25112e+006	0.006016	8.25112e+006	0.004011	8.25112e+006	-5.58794e-009	-5.58794e-009	0
3400000	0.014037	8.49652e+006	0.009024	8.49652e+006	0.003042	8.49652e+006	-3.53903e-008	-3.72529e-008	-1.86265e-009
3500000	0.014005	8.75537e+006	0.009026	8.75537e+006	0.003006	8.75537e+006	-8.9407e-008	-8.9407e-008	0
3600000	0.01454	8.99719e+006	0.009025	8.99719e+006	0.00404	8.99719e+006	0	0	0
3700000	0.015042	9.25234e+006	0.007019	9.25234e+006	0.003041	9.25234e+006	-3.35276e-008	-3.35276e-008	0
3800000	0.016037	9.50002e+006	0.008021	9.50002e+006	0.00301	9.50002e+006	2.98023e-008	2.98023e-008	0
